gene_ncbi,citation_count,pub_count_previous,year
5319,28.5,77,2007
5320,11.0,17,2007
5321,56.5,41,2007
5322,30.0,2,2007
5324,17.0,11,2007
5325,29.5,20,2007
5328,21.5,98,2007
5329,41.0,58,2007
5330,52.0,8,2007
5335,28.0,41,2007
5337,9.5,15,2007
5338,112.0,25,2007
5339,22.5,25,2007
5340,10.0,64,2007
5341,1.0,31,2007
5345,29.0,22,2007
5347,40.0,99,2007
5348,42.0,7,2007
5350,33.0,4,2007
5354,27.0,48,2007
5355,16.0,7,2007
5360,22.0,30,2007
5361,7.5,1,2007
5362,30.5,4,2007
5364,72.0,11,2007
5365,26.0,1,2007
5366,118.0,8,2007
5367,23.0,17,2007
5371,27.0,102,2007
5376,19.0,62,2007
5395,29.5,27,2007
5396,40.0,1,2007
5406,57.0,9,2007
5408,46.0,3,2007
5409,12.0,16,2007
5414,18.0,8,2007
5420,32.0,7,2007
5422,33.0,28,2007
5423,27.0,45,2007
5428,34.5,28,2007
5429,36.0,33,2007
5434,23.0,4,2007
5443,44.0,110,2007
5444,24.0,169,2007
5445,36.5,22,2007
5446,73.0,8,2007
5447,17.0,15,2007
5460,89.0,38,2007
5464,40.0,26,2007
5465,30.0,107,2007
5467,26.0,34,2007
5468,27.0,330,2007
5473,4.0,36,2007
5478,32.5,15,2007
5479,53.0,6,2007
5494,25.0,9,2007
5519,14.0,5,2007
5524,65.0,61,2007
5533,48.0,2,2007
5538,31.0,18,2007
5549,8.0,6,2007
5550,34.0,8,2007
5562,83.0,13,2007
5563,54.0,25,2007
5564,219.5,23,2007
5578,21.0,88,2007
5580,30.5,107,2007
5582,14.5,7,2007
5583,93.5,5,2007
5586,78.0,6,2007
5587,54.0,28,2007
5588,99.0,18,2007
5590,23.0,38,2007
5591,30.0,88,2007
5594,56.0,397,2007
5598,24.5,29,2007
5599,48.0,303,2007
5601,13.0,30,2007
5604,54.5,35,2007
5606,85.0,11,2007
5609,106.0,88,2007
5610,75.5,85,2007
5617,9.0,123,2007
5619,52.0,13,2007
5621,14.0,38,2007
5624,55.0,34,2007
5626,17.0,28,2007
5627,15.0,10,2007
5629,44.0,12,2007
5630,4.0,38,2007
5631,71.0,11,2007
5644,1.0,30,2007
5645,31.0,9,2007
5646,26.0,8,2007
5648,7.0,9,2007
5649,52.5,35,2007
5652,30.0,13,2007
5654,44.0,16,2007
5655,8.0,13,2007
5657,25.0,40,2007
5660,11.0,22,2007
5662,33.0,3,2007
5663,24.0,175,2007
5664,10.0,31,2007
5687,19.5,3,2007
5697,84.0,26,2007
5704,2.0,1,2007
5710,27.0,10,2007
5713,41.0,3,2007
5715,19.0,1,2007
5716,54.0,6,2007
5720,145.0,4,2007
5725,13.0,34,2007
5726,35.0,3,2007
5727,19.5,36,2007
5728,32.0,288,2007
5729,16.5,5,2007
5730,36.0,26,2007
5732,40.0,19,2007
5733,19.0,10,2007
5734,234.5,16,2007
5737,17.0,7,2007
5739,17.0,26,2007
5740,9.5,27,2007
5742,27.0,33,2007
5743,16.0,412,2007
5744,15.0,67,2007
5745,28.5,18,2007
5747,33.0,142,2007
5764,25.5,42,2007
5768,57.0,1,2007
5770,16.5,50,2007
5774,23.0,6,2007
5777,22.0,43,2007
5780,23.0,5,2007
5781,21.0,125,2007
5783,28.5,32,2007
5788,3.0,54,2007
5789,67.0,0,2007
5800,16.0,4,2007
5802,21.5,3,2007
5806,41.0,28,2007
5813,128.0,19,2007
5816,40.0,10,2007
5817,28.0,25,2007
5818,50.0,18,2007
5819,12.0,12,2007
5820,143.0,1,2007
5830,19.0,25,2007
5864,42.0,11,2007
5868,37.0,34,2007
5870,51.0,14,2007
5873,60.0,18,2007
5879,24.5,148,2007
5883,22.0,37,2007
5886,32.0,15,2007
5888,31.5,134,2007
5894,193.0,83,2007
5897,349.0,29,2007
5898,66.0,36,2007
5899,7.0,6,2007
5900,3.0,10,2007
5901,35.5,52,2007
5902,45.0,14,2007
5914,12.0,64,2007
5915,17.0,23,2007
5919,580.0,5,2007
5925,29.0,130,2007
5928,29.5,9,2007
5932,77.0,9,2007
5934,26.0,6,2007
5935,67.0,3,2007
5936,71.0,3,2007
5940,73.0,4,2007
5950,83.0,18,2007
5957,8.0,8,2007
5959,21.0,13,2007
5962,62.0,4,2007
5965,69.5,8,2007
5966,87.0,28,2007
5967,8.0,23,2007
5970,52.0,84,2007
5972,14.0,129,2007
5973,57.5,53,2007
5978,25.0,18,2007
5979,28.5,274,2007
5989,76.0,25,2007
5997,21.0,19,2007
5999,52.5,21,2007
6007,0.0,29,2007
6010,73.0,85,2007
6011,23.0,8,2007
6017,23.5,14,2007
6023,41.5,7,2007
6035,26.0,4,2007
6036,17.0,20,2007
6037,25.0,30,2007
6041,28.5,44,2007
6045,12.0,6,2007
6046,43.0,19,2007
6047,60.0,8,2007
6048,34.0,3,2007
6091,67.0,5,2007
6092,145.0,1,2007
6093,1.0,11,2007
6103,44.0,43,2007
6117,36.0,64,2007
6118,36.0,8,2007
6121,67.0,20,2007
6134,4.0,1,2007
6176,18.0,2,2007
6182,74.0,2,2007
6184,56.0,0,2007
6188,28.0,14,2007
6191,41.5,7,2007
6193,24.0,0,2007
6195,17.5,20,2007
6196,78.0,9,2007
6197,16.0,33,2007
6198,81.0,40,2007
6199,25.0,4,2007
6207,51.0,1,2007
6217,1.0,1,2007
6218,175.0,3,2007
6223,95.0,14,2007
6240,42.0,6,2007
6241,117.0,4,2007
6247,14.0,22,2007
6256,21.0,80,2007
6258,18.0,2,2007
6261,28.5,38,2007
6262,108.5,15,2007
6271,22.0,25,2007
6273,28.5,18,2007
6275,24.0,40,2007
6277,19.0,21,2007
6278,62.0,17,2007
6279,22.0,44,2007
6280,13.0,28,2007
6281,29.0,16,2007
6282,5.0,15,2007
6283,36.0,14,2007
6284,8.0,8,2007
6285,23.0,258,2007
6288,31.0,20,2007
6296,10.0,7,2007
6303,58.0,19,2007
6304,12.0,15,2007
6310,26.5,37,2007
6311,29.0,27,2007
6314,25.0,34,2007
6323,55.5,35,2007
6326,40.0,9,2007
6329,17.0,13,2007
6330,247.0,0,2007
6331,27.0,57,2007
6335,124.0,9,2007
6341,97.0,11,2007
6342,7.0,26,2007
6344,6.0,13,2007
6347,23.0,150,2007
6348,6.5,66,2007
6352,27.0,149,2007
6356,18.0,57,2007
6357,22.0,11,2007
6361,36.5,28,2007
6362,98.0,17,2007
6363,99.0,16,2007
6364,51.0,37,2007
6366,34.0,12,2007
6369,27.5,15,2007
6370,26.0,9,2007
6374,47.5,19,2007
6376,41.0,56,2007
6382,23.0,58,2007
6385,16.0,24,2007
6386,32.0,12,2007
6387,43.0,150,2007
6390,53.5,16,2007
6392,27.5,17,2007
6397,19.0,2,2007
6400,0.0,11,2007
6401,7.0,102,2007
6402,3.0,68,2007
6403,18.5,86,2007
6404,18.0,52,2007
6405,19.0,8,2007
6414,35.0,9,2007
6418,34.0,7,2007
6419,66.0,1,2007
6421,21.0,18,2007
6422,63.0,28,2007
6423,63.0,4,2007
6427,358.0,10,2007
6430,36.0,9,2007
6439,6.0,37,2007
6440,37.5,12,2007
6441,48.0,34,2007
6446,42.0,39,2007
6447,11.5,4,2007
6452,35.0,6,2007
6461,15.0,5,2007
6462,33.0,55,2007
6469,32.0,60,2007
6470,27.0,14,2007
6473,88.0,20,2007
6474,62.0,4,2007
6476,61.0,20,2007
6477,9.0,19,2007
6478,58.0,3,2007
6480,2.0,6,2007
6490,36.0,24,2007
6491,36.5,8,2007
6497,42.0,22,2007
6498,43.5,13,2007
6502,25.0,87,2007
6504,51.0,23,2007
6505,36.0,12,2007
6506,26.5,23,2007
6507,20.0,14,2007
6508,38.0,3,2007
6509,29.0,6,2007
6513,34.0,59,2007
6517,3.0,61,2007
6518,28.0,9,2007
6520,48.5,22,2007
6521,24.5,43,2007
6523,17.0,15,2007
6527,49.0,2,2007
6528,23.0,15,2007
6529,22.0,8,2007
6530,32.0,46,2007
6531,35.0,132,2007
6532,47.0,453,2007
6535,31.5,8,2007
6540,40.0,0,2007
6541,35.0,11,2007
6546,67.0,9,2007
6548,37.0,21,2007
6550,33.0,21,2007
6556,29.5,65,2007
6557,21.0,5,2007
6558,54.0,6,2007
6559,57.5,12,2007
6564,18.0,24,2007
6566,82.5,20,2007
6567,57.0,6,2007
6571,12.5,12,2007
6573,35.0,8,2007
6580,330.5,22,2007
6583,34.0,15,2007
6584,16.5,30,2007
6588,20.0,4,2007
6590,36.0,18,2007
6591,127.5,15,2007
6595,95.0,19,2007
6597,86.0,59,2007
6598,30.5,46,2007
6604,35.0,1,2007
6605,6.0,4,2007
6606,21.0,76,2007
6607,34.5,18,2007
6608,0.0,16,2007
6609,15.0,31,2007
6611,90.0,5,2007
6614,211.0,8,2007
6615,46.5,32,2007
6616,52.0,18,2007
6620,16.0,6,2007
6621,13.0,0,2007
6622,58.0,261,2007
6623,46.0,28,2007
6624,70.0,17,2007
6638,8.0,31,2007
6642,98.0,10,2007
6646,10.0,8,2007
6647,24.0,178,2007
6648,20.0,145,2007
6649,6.0,28,2007
6653,100.5,9,2007
6654,393.0,14,2007
6657,30.5,23,2007
6658,12.0,11,2007
6659,8.0,12,2007
6660,43.0,4,2007
6662,71.5,47,2007
6663,40.0,30,2007
6665,13.0,5,2007
6670,32.0,73,2007
6671,6.0,7,2007
6674,21.0,1,2007
6678,42.0,50,2007
6683,11.0,56,2007
6688,33.5,67,2007
6690,25.0,61,2007
6692,17.0,12,2007
6696,44.0,116,2007
6708,14.0,15,2007
6712,6.0,3,2007
6714,57.0,292,2007
6716,28.5,28,2007
6717,24.0,11,2007
6720,26.0,31,2007
6721,134.0,30,2007
6722,14.0,56,2007
6723,35.0,4,2007
6731,8.0,2,2007
6732,28.0,9,2007
6736,10.0,88,2007
6737,69.0,32,2007
6741,18.0,24,2007
6744,27.0,2,2007
6750,20.0,39,2007
6752,33.0,12,2007
6753,0.0,4,2007
6767,47.0,6,2007
6768,0.0,9,2007
6770,50.0,42,2007
6772,19.0,158,2007
6773,29.0,28,2007
6774,43.0,280,2007
6775,79.0,19,2007
6776,32.5,113,2007
6777,9.0,20,2007
6778,30.5,74,2007
6781,38.0,12,2007
6783,23.0,11,2007
6786,120.0,16,2007
6790,22.0,66,2007
6794,12.0,52,2007
6795,185.0,8,2007
6811,81.0,5,2007
6812,163.0,7,2007
6817,23.0,57,2007
6820,24.0,3,2007
6833,43.0,24,2007
6839,31.0,14,2007
6840,45.0,2,2007
6844,16.0,9,2007
6847,1.0,3,2007
6850,21.0,91,2007
6854,46.0,5,2007
6855,16.0,32,2007
6863,46.0,52,2007
6866,9.0,8,2007
6868,35.0,36,2007
6869,18.0,26,2007
6872,16.0,25,2007
6874,34.0,9,2007
6877,21.0,4,2007
6885,63.0,54,2007
6890,14.0,71,2007
6891,23.0,47,2007
6898,20.0,423,2007
6899,51.0,18,2007
6900,35.0,10,2007
6906,7.0,28,2007
6908,46.0,113,2007
6909,14.0,9,2007
6910,20.0,17,2007
6919,59.0,10,2007
6925,199.0,37,2007
6926,21.0,12,2007
6927,15.0,118,2007
6928,135.0,27,2007
6929,40.0,22,2007
6934,67.0,21,2007
6935,52.5,11,2007
6948,19.0,21,2007
6949,6.0,12,2007
6962,105.0,97,2007
6996,40.0,17,2007
7001,193.5,8,2007
7006,2.0,27,2007
7007,20.0,7,2007
7010,190.5,57,2007
7012,51.0,9,2007
7014,84.0,35,2007
7015,19.0,163,2007
7018,7.0,108,2007
7019,22.0,26,2007
7020,57.0,95,2007
7021,46.0,13,2007
7022,55.0,9,2007
7030,10.0,15,2007
7031,8.0,28,2007
7033,26.0,16,2007
7035,16.0,56,2007
7036,75.0,25,2007
7037,12.5,73,2007
7038,21.0,46,2007
7039,14.0,285,2007
7040,17.0,496,2007
7042,22.0,32,2007
7043,28.0,29,2007
7045,11.0,61,2007
7046,20.0,26,2007
7047,18.0,2,2007
7048,37.0,17,2007
7049,45.0,11,2007
7050,12.5,17,2007
7051,21.0,29,2007
7052,31.5,62,2007
7054,35.5,29,2007
7056,15.5,85,2007
7057,62.0,100,2007
7066,29.0,60,2007
7069,30.0,5,2007
7070,60.0,66,2007
7071,35.0,8,2007
7072,55.0,15,2007
7073,66.0,11,2007
7074,15.5,23,2007
7075,89.0,6,2007
7076,18.0,101,2007
7077,33.0,55,2007
7078,17.0,44,2007
7079,35.0,15,2007
7080,56.5,46,2007
7082,76.0,27,2007
7083,18.0,10,2007
7088,219.0,7,2007
7090,11.0,1,2007
7094,34.0,3,2007
7096,110.0,9,2007
7097,65.0,105,2007
7098,30.5,53,2007
7099,40.0,244,2007
7100,129.0,18,2007
7101,11.0,1,2007
7112,19.0,8,2007
7114,15.0,29,2007
7123,27.0,19,2007
7124,20.0,1789,2007
7128,74.0,22,2007
7130,20.0,11,2007
7132,10.0,74,2007
7134,14.0,16,2007
7137,11.0,19,2007
7138,73.0,19,2007
7139,35.0,16,2007
7148,24.0,16,2007
7153,51.0,7,2007
7155,7.0,8,2007
7157,18.0,1354,2007
7158,60.5,32,2007
7159,20.0,13,2007
7161,54.5,87,2007
7163,7.0,6,2007
7166,14.0,7,2007
7168,95.0,16,2007
7169,70.0,3,2007
7170,38.0,11,2007
7172,25.0,73,2007
7173,58.0,44,2007
7174,1.0,9,2007
7178,34.0,18,2007
7184,21.5,26,2007
7185,635.0,13,2007
7189,21.0,52,2007
7205,25.0,12,2007
7216,16.5,10,2007
7220,16.0,30,2007
7222,21.0,21,2007
7223,27.0,10,2007
7224,68.0,9,2007
7225,66.0,11,2007
7226,52.0,12,2007
7227,13.0,6,2007
7247,13.0,17,2007
7249,14.0,103,2007
7251,34.0,49,2007
7253,21.5,100,2007
7258,52.0,17,2007
7262,62.5,7,2007
7270,151.0,16,2007
7272,62.0,9,2007
7273,23.0,57,2007
7276,13.5,118,2007
7287,33.5,5,2007
7291,44.0,35,2007
7293,19.0,20,2007
7295,35.0,97,2007
7296,80.0,14,2007
7297,29.5,26,2007
7298,16.0,113,2007
7299,29.0,74,2007
7305,10.0,16,2007
7323,37.0,0,2007
7329,20.0,47,2007
7334,186.0,14,2007
7337,73.5,34,2007
7341,15.0,106,2007
7343,116.0,15,2007
7345,54.0,36,2007
7347,3.0,6,2007
7349,20.0,25,2007
7350,8.0,18,2007
7351,13.0,46,2007
7352,14.0,44,2007
7356,23.5,32,2007
7358,18.0,11,2007
7364,39.5,19,2007
7365,74.5,0,2007
7367,56.0,5,2007
7369,45.0,21,2007
7372,12.0,9,2007
7374,38.0,43,2007
7380,5.0,4,2007
7389,50.0,25,2007
7391,22.0,47,2007
7399,82.0,23,2007
7401,12.0,4,2007
7408,88.5,40,2007
7411,64.0,3,2007
7412,17.5,102,2007
7414,297.5,30,2007
7415,30.0,34,2007
7421,27.0,396,2007
7422,26.0,848,2007
7424,19.0,52,2007
7428,23.0,118,2007
7430,34.0,56,2007
7431,60.0,58,2007
7432,12.0,54,2007
7433,15.0,20,2007
7439,38.0,17,2007
7442,58.5,46,2007
7443,35.0,9,2007
7447,13.0,6,2007
7448,21.0,76,2007
7450,35.5,170,2007
7453,17.0,29,2007
7454,54.0,66,2007
7465,55.0,25,2007
7466,39.0,27,2007
7471,85.0,27,2007
7474,70.0,21,2007
7476,64.5,14,2007
7479,20.0,3,2007
7480,192.0,6,2007
7486,14.0,37,2007
7490,12.0,112,2007
7494,43.5,33,2007
7498,18.5,9,2007
7503,55.0,20,2007
7507,37.0,42,2007
7508,28.0,44,2007
7514,25.0,68,2007
7515,25.0,152,2007
7516,15.5,14,2007
7517,20.0,49,2007
7518,35.0,26,2007
7520,4.0,31,2007
7525,16.0,4,2007
7528,174.0,69,2007
7529,18.0,0,2007
7532,36.0,4,2007
7533,11.0,10,2007
7534,47.0,16,2007
7535,31.5,79,2007
7538,54.5,35,2007
7545,23.0,5,2007
7547,28.0,8,2007
7555,46.0,17,2007
7571,30.0,2,2007
7572,10.0,1,2007
7690,9.0,0,2007
7704,13.0,28,2007
7707,23.0,16,2007
7709,14.0,3,2007
7728,19.0,2,2007
7764,80.0,6,2007
7767,14.0,3,2007
7780,55.0,1,2007
7784,11.0,12,2007
7799,11.0,13,2007
7804,53.5,12,2007
7809,12.0,6,2007
7812,28.0,7,2007
7818,37.0,8,2007
7827,30.0,31,2007
7832,56.0,15,2007
7840,106.0,5,2007
7846,167.0,0,2007
7849,52.0,33,2007
7850,28.0,10,2007
7852,41.0,349,2007
7855,38.0,2,2007
7857,20.0,13,2007
7874,32.0,10,2007
7913,33.0,29,2007
7915,31.0,5,2007
7917,102.0,6,2007
7941,9.0,52,2007
7957,66.0,19,2007
7980,32.0,36,2007
7994,35.0,9,2007
8000,44.5,11,2007
8021,41.0,11,2007
8022,65.0,12,2007
8038,13.0,27,2007
8048,2.0,3,2007
8061,55.0,17,2007
8065,50.0,11,2007
8073,0.0,3,2007
8074,86.5,26,2007
8091,135.0,43,2007
8100,127.0,3,2007
8106,24.0,18,2007
8115,12.0,18,2007
8120,1.0,0,2007
8125,9.0,15,2007
8128,77.0,7,2007
8139,14.0,6,2007
8140,65.0,16,2007
8178,23.0,9,2007
8200,236.5,13,2007
8202,40.0,21,2007
8204,24.0,16,2007
8224,6.0,3,2007
8228,22.0,2,2007
8242,315.0,5,2007
8277,65.0,3,2007
8289,57.0,4,2007
8291,37.0,21,2007
8292,8.0,6,2007
8312,86.0,42,2007
8317,41.0,18,2007
8318,29.0,5,2007
8322,17.0,13,2007
8324,25.0,1,2007
8328,30.0,6,2007
8337,237.0,4,2007
8361,8.0,27,2007
8379,11.0,5,2007
8398,31.0,4,2007
8399,5.0,7,2007
8405,12.0,4,2007
8408,335.0,1,2007
8409,17.0,4,2007
8419,17.0,4,2007
8428,28.0,21,2007
8431,86.0,55,2007
8433,71.0,3,2007
8434,45.0,9,2007
8437,98.0,1,2007
8438,58.0,23,2007
8439,14.0,1,2007
8450,136.0,0,2007
8451,40.0,13,2007
8452,17.0,10,2007
8453,182.0,9,2007
8455,13.0,4,2007
8468,28.0,4,2007
8473,137.0,7,2007
8479,6.0,1,2007
8481,63.0,5,2007
8482,24.0,8,2007
8484,48.0,1,2007
8492,18.0,6,2007
8493,49.5,15,2007
8505,60.0,12,2007
8515,21.0,3,2007
8517,126.0,58,2007
8518,39.0,8,2007
8520,45.0,1,2007
8526,22.0,2,2007
8527,34.0,1,2007
8529,103.0,6,2007
8533,38.0,1,2007
8535,65.0,4,2007
8547,102.0,2,2007
8553,61.0,6,2007
8556,26.0,10,2007
8565,44.0,5,2007
8566,31.0,10,2007
8574,30.0,3,2007
8575,12.0,7,2007
8600,29.0,62,2007
8604,5.0,7,2007
8607,50.0,14,2007
8620,43.0,8,2007
8621,52.0,2,2007
8626,21.0,58,2007
8639,44.5,10,2007
8644,15.0,16,2007
8647,64.5,16,2007
8650,30.0,14,2007
8651,27.0,42,2007
8654,276.0,16,2007
8655,6.0,6,2007
8658,32.0,16,2007
8660,22.0,27,2007
8661,89.0,22,2007
8669,88.0,0,2007
8671,11.0,12,2007
8676,142.0,5,2007
8678,48.5,13,2007
8714,19.0,41,2007
8718,3.0,22,2007
8720,9.5,3,2007
8726,8.0,10,2007
8728,45.0,8,2007
8729,81.0,7,2007
8740,35.0,3,2007
8741,19.0,14,2007
8743,28.0,239,2007
8744,43.0,9,2007
8751,22.0,15,2007
8754,43.0,18,2007
8764,15.0,9,2007
8766,12.0,32,2007
8767,8.0,13,2007
8771,1.0,12,2007
8773,15.0,15,2007
8777,71.0,5,2007
8784,75.0,1,2007
8788,29.0,34,2007
8792,8.0,10,2007
8795,36.0,44,2007
8802,120.0,11,2007
8803,33.0,1,2007
8809,61.0,7,2007
8815,38.0,18,2007
8820,90.0,9,2007
8824,22.0,6,2007
8826,31.0,26,2007
8828,87.5,11,2007
8829,16.0,43,2007
8836,16.0,41,2007
8837,16.0,43,2007
8838,18.0,7,2007
8839,61.0,9,2007
8840,37.0,6,2007
8841,58.0,30,2007
8842,79.0,21,2007
8850,4.0,40,2007
8851,19.0,15,2007
8856,57.0,63,2007
8862,46.0,12,2007
8864,195.0,8,2007
8867,108.0,9,2007
8870,6.0,17,2007
8876,43.0,1,2007
8877,26.5,25,2007
8878,80.0,28,2007
8884,34.0,4,2007
8886,6.0,0,2007
8887,19.0,0,2007
8893,5.0,6,2007
8910,26.0,13,2007
8912,76.5,10,2007
8913,54.0,6,2007
8915,37.5,24,2007
8929,22.0,23,2007
8930,19.0,9,2007
8932,28.0,18,2007
8936,4.0,4,2007
8942,14.0,4,2007
8945,40.0,37,2007
8971,33.5,1,2007
8989,139.0,3,2007
8994,9.0,2,2007
8995,57.0,6,2007
8997,75.0,4,2007
9013,59.0,9,2007
9021,45.0,50,2007
9022,17.0,0,2007
9025,678.0,2,2007
9049,70.0,10,2007
9052,82.0,2,2007
9055,18.0,9,2007
9056,10.0,9,2007
9058,25.0,4,2007
9076,87.0,12,2007
9077,46.0,9,2007
9083,9.0,2,2007
9094,34.0,5,2007
9095,15.5,9,2007
9112,44.0,24,2007
9129,32.0,11,2007
9131,26.0,19,2007
9132,27.0,12,2007
9133,39.0,4,2007
9138,13.0,3,2007
9141,16.0,8,2007
9145,7.0,2,2007
9146,59.0,22,2007
9152,26.0,3,2007
9154,14.0,8,2007
9156,29.0,14,2007
9168,19.0,11,2007
9177,46.0,7,2007
9189,35.5,1,2007
9210,16.0,11,2007
9211,32.0,15,2007
9212,67.0,32,2007
9214,20.0,1,2007
9217,18.0,4,2007
9221,18.0,8,2007
9223,24.0,8,2007
9227,12.0,8,2007
9231,21.0,13,2007
9232,11.0,46,2007
9241,74.0,20,2007
9244,56.5,2,2007
9245,11.0,2,2007
9248,6.0,5,2007
9252,42.0,14,2007
9260,32.0,27,2007
9261,89.0,30,2007
9262,14.0,0,2007
9271,59.5,5,2007
9289,87.0,6,2007
9290,307.0,2,2007
9314,158.0,26,2007
9332,110.0,18,2007
9352,22.0,3,2007
9353,62.0,8,2007
9356,27.0,22,2007
9365,37.0,29,2007
9368,66.0,26,2007
9369,72.0,1,2007
9370,31.0,282,2007
9372,112.0,11,2007
9376,42.0,9,2007
9380,5.0,3,2007
9381,0.0,10,2007
9388,18.0,12,2007
9397,2.0,1,2007
9401,34.0,16,2007
9411,27.0,0,2007
9415,91.0,6,2007
9425,13.0,0,2007
9429,48.5,90,2007
9436,55.0,10,2007
9446,14.0,7,2007
9447,63.0,4,2007
9451,56.0,11,2007
9456,19.0,5,2007
9459,16.0,6,2007
9463,27.0,23,2007
9466,48.0,2,2007
9478,32.0,6,2007
9495,258.0,11,2007
9497,10.0,5,2007
9500,18.5,7,2007
9507,22.0,19,2007
9510,22.0,16,2007
9516,0.0,7,2007
9518,66.5,21,2007
9520,1.0,7,2007
9530,29.0,4,2007
9531,59.0,5,2007
9536,17.0,14,2007
9538,26.0,3,2007
9559,7.0,0,2007
9563,23.0,2,2007
9564,44.0,45,2007
9569,13.0,7,2007
9575,29.5,28,2007
9582,29.0,5,2007
9585,77.0,2,2007
9587,56.0,0,2007
9588,138.0,4,2007
9600,38.0,6,2007
9603,30.0,3,2007
9607,9.0,14,2007
9610,21.5,6,2007
9611,26.5,38,2007
9618,16.0,10,2007
9619,37.0,14,2007
9622,37.0,51,2007
9627,41.0,17,2007
9641,246.5,15,2007
9648,114.0,2,2007
9656,40.0,18,2007
9659,41.0,0,2007
9663,41.0,2,2007
9669,45.0,4,2007
9672,110.0,6,2007
9677,91.0,1,2007
9682,153.5,5,2007
9695,70.0,2,2007
9700,69.0,8,2007
9719,39.0,0,2007
9722,85.5,3,2007
9744,84.0,2,2007
9750,28.0,1,2007
9754,62.0,0,2007
9757,147.0,2,2007
9759,63.0,16,2007
9770,24.0,4,2007
9775,133.5,6,2007
9787,26.0,3,2007
9788,15.0,6,2007
9794,64.0,3,2007
9802,6.0,0,2007
9817,68.5,21,2007
9820,51.0,2,2007
9839,107.0,12,2007
9842,139.0,1,2007
9856,47.5,3,2007
9857,43.0,1,2007
9861,14.0,1,2007
9871,80.0,0,2007
9883,37.0,1,2007
9896,350.0,0,2007
9897,131.0,1,2007
9902,43.0,8,2007
9922,11.0,2,2007
9927,20.0,13,2007
9928,51.0,4,2007
9934,19.0,9,2007
9936,39.0,1,2007
9937,36.0,3,2007
9947,16.0,4,2007
9960,219.0,1,2007
9961,13.0,25,2007
9962,65.5,9,2007
9963,6.0,10,2007
9965,71.0,10,2007
9966,80.0,7,2007
9968,84.5,6,2007
9970,17.0,29,2007
9971,109.0,43,2007
9975,409.0,3,2007
9984,39.0,4,2007
10000,120.0,11,2007
10002,63.0,10,2007
10006,38.0,10,2007
10010,67.0,2,2007
10013,211.0,16,2007
10015,71.5,18,2007
10018,45.0,50,2007
10020,29.0,16,2007
10021,108.0,4,2007
10039,87.0,1,2007
10045,77.0,2,2007
10057,41.5,12,2007
10058,49.0,19,2007
10059,543.0,8,2007
10061,20.0,1,2007
10083,33.0,8,2007
10084,25.0,13,2007
10087,84.0,4,2007
10111,8.5,28,2007
10114,15.0,5,2007
10117,23.0,7,2007
10125,132.0,5,2007
10131,85.5,2,2007
10133,36.0,27,2007
10134,5.0,13,2007
10135,77.5,23,2007
10142,31.0,11,2007
10155,142.0,10,2007
10158,38.0,1,2007
10165,28.0,9,2007
10170,31.0,4,2007
10181,8.0,5,2007
10197,158.0,6,2007
10200,18.0,4,2007
10207,62.0,4,2007
10209,7.0,5,2007
10210,41.0,8,2007
10212,50.5,3,2007
10213,54.0,1,2007
10215,66.0,7,2007
10216,71.0,14,2007
10218,5.0,0,2007
10220,33.0,0,2007
10227,17.0,0,2007
10232,24.0,15,2007
10242,32.0,9,2007
10243,92.0,17,2007
10247,19.0,1,2007
10257,38.0,20,2007
10260,35.0,3,2007
10267,7.0,6,2007
10269,94.0,11,2007
10272,117.0,10,2007
10276,20.5,5,2007
10279,7.0,2,2007
10293,28.0,2,2007
10313,104.0,9,2007
10320,13.0,24,2007
10321,47.0,10,2007
10327,33.0,45,2007
10332,37.0,28,2007
10344,94.0,22,2007
10368,31.0,0,2007
10369,18.0,8,2007
10370,45.0,8,2007
10371,50.0,17,2007
10376,42.0,9,2007
10381,58.0,6,2007
10392,32.0,29,2007
10395,50.5,13,2007
10396,62.0,2,2007
10397,35.0,17,2007
10399,22.0,36,2007
10400,112.5,8,2007
10401,38.0,12,2007
10403,59.0,10,2007
10404,28.0,14,2007
10407,14.0,2,2007
10411,64.0,17,2007
10413,1420.5,14,2007
10419,202.0,11,2007
10421,17.0,3,2007
10427,129.0,1,2007
10432,21.0,2,2007
10438,11.0,3,2007
10458,276.0,12,2007
10459,59.0,6,2007
10461,10.0,11,2007
10468,19.5,24,2007
10469,16.0,1,2007
10471,9.0,0,2007
10474,30.0,4,2007
10481,89.0,8,2007
10486,57.0,3,2007
10495,7.0,4,2007
10498,191.0,12,2007
10507,36.0,19,2007
10509,46.0,0,2007
10516,93.0,14,2007
10519,23.0,8,2007
10524,236.0,34,2007
10527,86.0,2,2007
10538,27.0,7,2007
10542,38.0,1,2007
10544,14.0,26,2007
10550,7.0,9,2007
10551,58.0,9,2007
10560,9.0,12,2007
10562,54.0,3,2007
10563,27.5,17,2007
10568,105.0,6,2007
10572,37.0,11,2007
10578,14.0,14,2007
10585,16.0,9,2007
10590,20.0,4,2007
10594,80.0,11,2007
10599,57.0,31,2007
10600,43.0,1,2007
10611,15.5,46,2007
10614,49.0,12,2007
10615,115.0,4,2007
10617,44.0,12,2007
10625,0.0,21,2007
10628,37.0,15,2007
10630,14.0,15,2007
10631,86.0,7,2007
10636,0.0,4,2007
10642,124.0,12,2007
10647,13.0,3,2007
10653,6.0,10,2007
10654,11.0,3,2007
10657,33.0,36,2007
10658,19.5,8,2007
10661,53.0,22,2007
10663,41.0,19,2007
